Timestamp,RR
1657549910.367257,709
1657549910.761232,690
1657549911.882477,718
1657549912.857503,722
1657549913.783718,703
1657549914.807503,688
1657549915.78256,699
1657549916.806703,696
1657549917.781844,687
1657549918.942539,693
1657549919.940074,686
1657549921.935651,688
1657549921.937202,709
1657549922.932669,688
1657549923.930156,676
1657549924.927727,682
1657549925.925175,681
1657549926.922732,688
